record_id,td_sim_0,record_atd
5308,1167.0,1167.0
5329,1122.0,1122.0
5361,757.0,757.0
5376,2634.0,2634.0
5388,2539.0,2539.0
5404,125.0,125.0
5438,1227.0,1227.0
5477,3.0,3.0
5482,2592.0,2592.0
5515,5.0,5.0
5565,1436.0,1436.0
5585,423.0,423.0
5595,238.0,238.0
5600,1422.0,1422.0
5654,396.0,396.0
5662,965.0,965.0
5665,2071.0,2071.0
5670,749.0,749.0
5693,970.0,970.0
5702,254.0,254.0
5705,1321.0,1321.0
5707,2118.0,2118.0
5710,639.0,639.0
5719,1332.0,1332.0
5738,400.0,400.0
5747,211.0,211.0
5764,2987.0,2987.0
5774,1796.0,1796.0
5782,1435.0,1435.0
5787,1917.0,1917.0
5789,1509.0,1509.0
5803,164.0,164.0
5804,557.0,557.0
5811,1556.0,1556.0
5816,1440.0,1440.0
5834,1432.0,1432.0
5840,2309.0,2309.0
5841,623.0,623.0
5846,755.0,755.0
5848,1225.0,1225.0
5862,910.0,910.0
5867,497.0,497.0
5940,2939.0,2939.0
5965,28.0,28.0
5967,1663.0,1663.0
5982,3303.0,3303.0
5984,1143.0,1143.0
5994,1335.0,1335.0
6017,1369.0,1369.0
6019,1598.0,1598.0
6066,263.0,263.0
6103,129.0,129.0
6105,588.0,588.0
6123,43.0,43.0
6127,496.0,496.0
6128,255.0,255.0
6146,3555.0,3555.0
6154,119.0,119.0
6169,595.0,595.0
6173,598.0,598.0
6191,63.0,63.0
6193,2351.0,2351.0
6198,1584.0,1584.0
6201,465.0,465.0
6210,1420.0,1420.0
6212,2709.0,2709.0
6225,2595.0,2595.0
6228,269.0,269.0
6238,747.0,747.0
6246,103.0,103.0
6260,1677.0,1677.0
6270,362.0,362.0
6284,1381.0,1381.0
6286,920.0,920.0
6293,811.0,811.0
6300,2279.0,2279.0
6311,1285.0,1285.0
6321,397.0,397.0
6324,3253.0,3253.0
6326,1308.0,1308.0
6327,1358.0,1358.0
6339,651.0,651.0
6351,416.0,416.0
6354,467.0,467.0
6358,181.0,181.0
6367,555.0,555.0
6374,1459.0,1459.0
6397,735.0,735.0
6414,106.0,106.0
6437,956.0,956.0
6458,945.0,945.0
6483,373.0,373.0
6489,375.0,375.0
6493,307.0,307.0
6501,287.0,287.0
6517,52.0,52.0
6519,72.0,72.0
6536,1015.0,1015.0
6541,742.0,742.0
6576,2234.0,2234.0
6586,1157.0,1157.0
6590,367.0,367.0
6622,1341.0,1341.0
6636,278.0,278.0
6640,1300.0,1300.0
6653,2319.0,2319.0
6666,1926.0,1926.0
6673,1975.0,1975.0
6675,538.0,538.0
6677,1345.0,1345.0
6678,343.0,343.0
6709,1294.0,1294.0
6742,546.0,546.0
6760,513.0,513.0
6781,90.0,90.0
6789,1447.0,1447.0
6798,1426.0,1426.0
6807,1314.0,1314.0
6813,1367.0,1367.0
6814,1175.0,1175.0
6818,835.0,835.0
6837,412.0,412.0
6841,1673.0,1673.0
6845,1010.0,1010.0
6860,1912.0,1912.0
6862,1443.0,1443.0
6869,1394.0,1394.0
6907,1433.0,1433.0
6908,575.0,575.0
6922,109.0,109.0
6923,31.0,31.0
6925,417.0,417.0
6940,519.0,519.0
6943,1040.0,1040.0
6962,2544.0,2544.0
6977,685.0,685.0
6983,58.0,58.0
6986,1453.0,1453.0
6995,22.0,22.0
7004,364.0,364.0
7012,2065.0,2065.0
7020,454.0,454.0
7048,615.0,615.0
7050,1908.0,1908.0
7080,158.0,158.0
7103,102.0,102.0
7104,184.0,184.0
7105,737.0,737.0
7109,2533.0,2533.0
7118,127.0,127.0
7134,1877.0,1877.0
7148,1074.0,1074.0
7162,305.0,305.0
7181,473.0,473.0
7191,313.0,313.0
7197,111.0,111.0
average_simulation_TD,1027.4896907216496,
