record_id,td_sim_0,record_atd
34402,9739.0,9739.0
34599,21418.0,21418.0
34615,5804.0,5804.0
34813,727.0,727.0
34842,225.0,225.0
34889,334.0,334.0
34967,1912.0,1912.0
34983,657.0,657.0
35171,198.0,198.0
35203,319.0,319.0
35348,3547.0,3547.0
35395,216.0,216.0
35400,496.0,496.0
35437,116.0,116.0
35443,2290.0,2290.0
35477,1078.0,1078.0
35489,882.0,882.0
35522,4178.0,4178.0
35542,1059.0,1059.0
35601,503.0,503.0
35633,1809.0,1809.0
35767,329.0,329.0
35784,574.0,574.0
35788,1428.0,1428.0
35823,2191.0,2191.0
35850,104.0,104.0
35851,1052.0,1052.0
35856,1306.0,1306.0
35969,1581.0,1581.0
35990,8393.0,8393.0
36032,242.0,242.0
36109,92.0,92.0
36256,1587.0,1587.0
36292,227.0,227.0
36293,4540.0,4540.0
36322,235.0,235.0
36364,4317.0,4317.0
36447,826.0,826.0
36573,304.0,304.0
36578,303.0,303.0
36708,709.0,709.0
36864,1784.0,1784.0
37014,5504.0,5504.0
37059,581.0,581.0
37081,66.0,66.0
37108,166.0,166.0
37145,2983.0,2983.0
37215,1336.0,1336.0
37232,175.0,175.0
37246,14500.0,14500.0
37303,19891.0,19891.0
37379,974.0,974.0
37400,2782.0,2782.0
37411,2398.0,2398.0
37487,182.0,182.0
37514,3532.0,3532.0
37599,13724.0,13724.0
37618,201.0,201.0
37641,6186.0,6186.0
37745,1978.0,1978.0
37818,238.0,238.0
37855,3308.0,3308.0
37857,621.0,621.0
37874,13082.0,13082.0
37926,1770.0,1770.0
38028,3448.0,3448.0
38158,6109.0,6109.0
38225,979.0,979.0
38228,83.0,83.0
38419,862.0,862.0
38459,194.0,194.0
38549,3328.0,3328.0
38580,321.0,321.0
38630,4171.0,4171.0
38768,18492.0,18492.0
38970,1913.0,1913.0
39149,899.0,899.0
39214,3563.0,3563.0
39332,543.0,543.0
39484,74.0,74.0
39573,890.0,890.0
39611,1214.0,1214.0
39636,8056.0,8056.0
39690,1021.0,1021.0
39785,3161.0,3161.0
39814,6461.0,6461.0
39873,160.0,160.0
39934,3133.0,3133.0
39938,119.0,119.0
40006,183.0,183.0
40071,1901.0,1901.0
40167,1277.0,1277.0
40194,527.0,527.0
40200,6918.0,6918.0
40212,1001.0,1001.0
40302,6340.0,6340.0
40367,551.0,551.0
40389,326.0,326.0
40414,1897.0,1897.0
40420,153.0,153.0
40424,145.0,145.0
40485,4175.0,4175.0
40486,5018.0,5018.0
40512,309.0,309.0
40576,622.0,622.0
40690,72.0,72.0
40773,4153.0,4153.0
40868,14883.0,14883.0
41083,1599.0,1599.0
41112,6778.0,6778.0
41113,6734.0,6734.0
41172,1803.0,1803.0
41192,632.0,632.0
41406,156.0,156.0
41679,1493.0,1493.0
41729,5342.0,5342.0
41745,9602.0,9602.0
41754,17701.0,17701.0
41803,1796.0,1796.0
41843,6238.0,6238.0
41925,1092.0,1092.0
41928,13834.0,13834.0
42001,755.0,755.0
42112,21565.0,21565.0
42156,6654.0,6654.0
42338,2745.0,2745.0
42389,180.0,180.0
42395,5811.0,5811.0
42502,3118.0,3118.0
42530,371.0,371.0
42631,18511.0,18511.0
42660,5036.0,5036.0
42745,1357.0,1357.0
42797,257.0,257.0
42809,1164.0,1164.0
42883,737.0,737.0
42897,8875.0,8875.0
42963,6350.0,6350.0
43029,820.0,820.0
43034,240.0,240.0
43037,2743.0,2743.0
43038,300.0,300.0
43054,14132.0,14132.0
43058,424.0,424.0
43071,930.0,930.0
43111,1618.0,1618.0
43202,253.0,253.0
43312,557.0,557.0
43338,6436.0,6436.0
43385,668.0,668.0
43418,8362.0,8362.0
43514,14925.0,14925.0
43539,279.0,279.0
43588,5518.0,5518.0
43614,6372.0,6372.0
43639,2247.0,2247.0
43672,6494.0,6494.0
43719,3516.0,3516.0
43857,91.0,91.0
44088,460.0,460.0
44136,1647.0,1647.0
44198,6483.0,6483.0
44248,3834.0,3834.0
44258,2357.0,2357.0
44300,1383.0,1383.0
44304,8240.0,8240.0
44306,677.0,677.0
44323,4206.0,4206.0
44362,1694.0,1694.0
44417,615.0,615.0
44485,9838.0,9838.0
44557,7446.0,7446.0
44568,6612.0,6612.0
44599,68.0,68.0
44653,1188.0,1188.0
44765,6460.0,6460.0
44778,16148.0,16148.0
44790,1945.0,1945.0
44827,461.0,461.0
44999,1854.0,1854.0
45014,13364.0,13364.0
45104,927.0,927.0
45154,280.0,280.0
45220,4080.0,4080.0
45320,5524.0,5524.0
45377,1701.0,1701.0
45613,2639.0,2639.0
46032,3381.0,3381.0
46044,788.0,788.0
46050,35745.0,35745.0
46077,1432.0,1432.0
46211,5859.0,5859.0
46261,3506.0,3506.0
46395,3780.0,3780.0
46453,165.0,165.0
46775,3729.0,3729.0
46797,9749.0,9749.0
46913,459.0,459.0
46973,8640.0,8640.0
46991,748.0,748.0
47025,9455.0,9455.0
47029,132.0,132.0
47045,7256.0,7256.0
47102,1371.0,1371.0
47283,270.0,270.0
47397,20161.0,20161.0
47420,1151.0,1151.0
47506,1233.0,1233.0
47507,8119.0,8119.0
47544,614.0,614.0
47642,4441.0,4441.0
47664,2962.0,2962.0
47667,1190.0,1190.0
47780,3789.0,3789.0
47824,9135.0,9135.0
47883,452.0,452.0
47910,1639.0,1639.0
47940,1651.0,1651.0
48098,860.0,860.0
48133,3322.0,3322.0
48197,223.0,223.0
48234,5885.0,5885.0
48354,276.0,276.0
average_simulation_TD,4155.813403416557,
